ATLASIDX	31	updates	all	1787919519	1788525667	49697	dlKpOL5EeA==
W	40921	125850	0
W	152214	5804	1
W	75769	28736	0
W	158929	7238	0
W	156362	1569	0
W	125206	1606	0
W	25869	5269	0
W	353	41895	0
W	50818	293968	2
W	49833	12567	0
W	54878	76168	0
W	355	967920	0
W	70821	12458	0
W	356	370381	3
W	33402	105698	0
W	38357	16762	0
W	56801	418878	5
W	362	3882	0
W	123814	62827	0
W	37486	36868	0
W	363	3591	0
W	63006	49387	4
W	39621	92391	0
W	42142	20930	0
W	46580	10133	1
W	40325	4471	0
W	127017	8009	0
W	117306	6700	0
W	370	176807	0
W	50748	12440	0
W	32085	113379	0
W	71701	42840	0
W	79240	46334	0
W	28100	4768	0
W	46825	7323	0
W	35792	27590	0
W	62209	4077	0
W	132582	140	3
W	49620	35563	0
W	77064	62719	0
W	33091	85109	0
W	20212	33415	0
W	376	19391	4
W	34600	13226	0
W	53951	35989	0
W	67793	21233	0
W	36645	22177	0
W	63636	66770	3
W	21005	104979	5
W	76583	50478	0
W	95790	1278	0
W	63531	321	1
W	31706	6326	0
W	382	386614	0
W	71631	2107	0
W	133034	5993	0
W	32504	533969	0
W	30024	217234	0
W	138132	2104	0
W	49100	37742	4
W	35460	130415	0
W	28395	39713	0
W	49689	102205	0
W	45364	4654	0
W	76700	183166	0
W	43053	3800	0
W	20546	205922	5
W	38789	1600	0
W	97619	3157	0
W	31198	31333	5
W	102192	2743	0
W	86082	1011	0
W	110128	11089	0
W	40352	67020	5
W	388	56883	4
W	36183	15519	3
W	64687	5099	0
W	26717	253941	0
W	76562	229112	0
W	46558	32332	4
W	50576	59599	4
W	389	9747	0
W	392	2900	0
W	39032	14151	0
W	40535	106920	0
W	28059	10722	0
W	32129	160258	0
W	40408	256463	0
W	146640	3333	0
W	143703	6669	0
W	22445	8921	3
W	42122	224198	0
W	31130	26502	0
W	396	811	3
W	149117	798	0
W	22507	280	0
W	95764	3317	0
W	126384	974	1
W	67129	16471	4
W	50522	56994	0
W	401	7801	0
W	37515	76049	0
W	48602	160394	0
W	39371	1078	0
W	78177	11236	0
W	404	2108	0
W	22446	1875	3
W	47326	7404	3
W	22508	6447	0
W	112968	27163	0
W	78140	32031	0
W	62910	21337	0
W	95144	9252	0
W	103911	7385	0
W	23282	19678	0
W	36184	40295	0
W	405	481723	0
W	55768	378482	2
W	42897	66360	0
W	30569	9033	3
W	20675	84031	0
W	56658	1568	0
W	83996	23301	0
W	54230	864	0
W	33425	6213	0
W	136500	950	0
W	122895	6284	0
W	412	979869	0
W	132259	4031	2
W	66860	6911	0
W	417	803	3
W	66272	44931	0
W	74156	826	0
W	131243	545	0
W	36711	4637	0
W	63094	57891	0
W	41123	7874	0
W	420	836252	0
W	25870	40462	0
W	56073	4137	0
W	421	13547635	6
W	59542	8751	0
W	423	854	0
W	53689	1844	2
W	49772	122891	0
W	66761	57629	0
W	425	52	0
W	78357	8058	0
W	158724	263	4
W	93544	8081	0
W	20931	291409	0
W	427	39034	0
W	81539	41519	0
W	41692	9455	4
W	428	13939936	6
W	128135	2308	0
W	36672	135302	5
W	29911	184456	0
W	45748	1237	3
W	63738	12769	0
W	431	1370	0
W	112771	16163	0
W	22509	957	4
W	68281	1709	0
W	147951	6044	1
W	125114	2287	0
W	37753	4643	0
W	21397	5108	4
W	64962	1063	0
W	85115	1942	0
W	90262	391	0
W	54182	23696	0
W	74364	20818	2
W	143745	349	2
W	78141	7108	0
W	20797	1287	0
W	146889	1710	0
W	33135	9778	0
W	40371	16270	0
W	82219	5727	0
W	62818	633	1
W	147009	75	0
W	441	1518312	6
W	442	18151	0
W	73744	415	0
W	148038	610	0
W	84861	15509	0
W	60914	58263	4
W	46348	121194	2
W	79048	3229	0
W	73024	23222	0
W	445	24407	5
W	29755	142849	0
W	115807	812	0
W	51681	3586	0
W	105285	46	0
W	56871	225675	0
W	447	7854	0
W	58197	623	0
W	126893	2620	1
W	67317	202894	0
W	127806	34	0
W	72688	1552	1
W	123972	1598	0
W	143806	124	0
W	107967	13036	0
W	48861	10555	0
W	71330	32397	0
W	23178	79294	0
W	37171	69436	4
W	122369	33120	0
W	56714	13689	3
W	55547	22443	0
W	61041	14030	0
W	46303	224954	0
W	95109	226395	0
W	453	948506	6
W	454	4644	0
W	35133	52259	0
W	33943	223662	5
W	36947	137900	5
W	136980	3662	0
W	132246	4951	0
W	38516	29918	0
W	96758	2025	0
W	33703	10146	0
W	36748	546564	0
W	455	1507	2
W	51914	26419	0
W	62503	36294	0
W	459	1159	0
W	84189	2294	0
W	460	29959	2
W	20624	125452	0
W	37207	1413	0
W	54252	306135	0
W	41813	44395	0
W	118251	2288	0
W	36436	6094	3
W	75386	5523	0
W	38776	8223	0
W	77466	11171	0
W	34787	5117	0
W	55619	45203	0
W	99507	4540	0
W	133675	1286	0
W	29961	64042	0
W	48614	35365	0
W	42880	19250	3
W	97252	21201	0
W	98180	1270	0
W	41392	61009	0
W	26370	88087	0
W	468	2010	0
W	60335	4452	0
W	470	2667	0
W	138194	4613	0
W	43637	1603	0
W	471	1090660	0
W	37691	60866	0
W	83435	21305	0
W	157805	192866	3
W	167963	490	1
W	52674	109346	0
W	473	45885	0
W	53346	1518	4
W	20213	364635	5
W	87975	1775	0
W	54969	63710	0
W	46092	14131	0
W	26770	20035	0
W	80542	8673	0
W	476	1384	0
W	50218	2999	0
W	108703	1374	0
W	41112	28637	0
W	72643	18055	0
W	480	117877	0
W	30025	58692	0
W	107901	3396	0
W	103176	666	0
W	42272	4545	0
W	73683	22860	0
W	82121	4309	0
W	78718	88279	0
W	36839	1526	0
W	120183	38824	0
W	109130	1120	0
W	486	792	3
W	80333	26677	0
W	119770	9954	0
W	41993	123194	4
W	489	238677	0
W	33944	1020	0
W	106825	1570	0
W	490	2016	0
W	55481	22569	0
W	26821	2015	3
W	157485	33	0
W	494	86147	3
W	121386	3309	0
W	51902	131207	0
W	45777	12581	0
W	162577	135	0
W	496	237918	3
W	128252	60	0
W	151040	384	0
W	55336	5124	0
W	35387	19259	3
W	90548	1505	1
W	38683	5583	0
W	31985	86532	0
W	63534	23210	0
W	37303	75010	0
W	503	7134658	5
W	504	22236	0
W	75377	23160	0
W	43697	3503	0
W	59317	1302	0
W	126711	2886	0
W	70044	5514	0
W	103406	65018	0
W	143105	708	0
W	506	325938	5
W	66893	11910	0
W	125132	279	0
W	58685	2685	0
W	76738	312468	0
W	44612	11222	0
W	38511	52264	0
W	62337	20887	0
W	131803	26554	0
W	38884	6987	0
W	59963	2189	0
W	75547	3227	0
W	59431	29751	0
W	63312	11803	0
W	85056	5293	0
W	41287	7692	0
W	22875	111	0
W	512	209903	2
W	78542	30633	0
W	120080	316	0
W	49834	20423	0
W	514	69684	0
W	33575	151539	4
W	67208	8594	0
W	166196	118	3
W	518	5249	5
W	519	14795	3
W	57173	46067	0
W	74663	27397	0
W	64730	2674	4
W	64764	18808	3
W	44465	114754	0
W	61150	138827	0
W	522	75052	0
W	57123	178273	0
W	523	20727	0
W	52171	3791	0
W	159127	2459	2
W	33964	124816	0
W	63747	36989	3
W	60824	649	0
W	524	968956	0
W	58676	9381	0
W	525	695743	0
W	527	719118	5
W	33576	118052	0
W	95145	12821	0
W	26796	55836	0
W	32398	10934	0
W	69051	11412	0
W	87365	1466	0
W	26307	56430	0
W	68513	7874	0
W	160540	422	1
W	144591	520	0
W	84022	7326	0
W	105830	743	0
W	24844	7507	0
W	158479	175	2
W	47753	5535	0
W	533	7429	4
W	52863	7531	0
W	44273	72156	3
W	37157	133890	4
W	29184	305297	4
W	31740	53933	0
W	36257	38576	4
W	108765	6964	0
W	537	15247	1
W	65878	2593	0
W	30993	158872	0
W	29620	6422	0
W	157457	3273	0
W	97440	2877	0
W	32490	29944	0
W	25919	54170	0
W	70247	10221	0
W	45902	4407	0
W	39937	16134	0
W	42129	1512	0
W	67306	3229	0
W	128363	78	0
W	79206	14533	0
W	37142	16889	0
W	77703	4725	0
W	73329	60900	0
W	74476	67720	0
W	38014	5639	4
W	543	12257	0
W	71799	12338	0
W	55313	45824	0
W	84138	2354	0
W	31238	72164	0
W	63786	36350	0
W	78610	324634	0
W	37754	12896	0
W	545	185772	5
W	38800	229845	0
W	26589	150031	0
W	47696	25489	0
W	56784	164738	0
W	65975	268	0
W	61704	32291	3
W	548	1423324	0
W	549	119463	0
W	56033	48767	0
W	79961	129754	0
W	134331	8311	0
W	43336	77970	2
W	42422	367570	4
W	70222	3329	0
W	62723	48074	4
W	50295	201	0
W	88988	3064	0
W	554	2786620	5
W	65269	4274	0
W	57174	17479	0
W	42372	11237	0
W	557	11001072	0
W	558	128215	5
W	61973	287324	0
W	66355	6567	0
W	79775	6463	0
W	560	3761	0
W	73776	33239	0
W	20214	55799	5
W	39701	90097	0
W	20547	158115	0
W	49824	86241	0
W	111745	1018	0
W	52098	33847	0
W	88240	10506	0
W	70416	11195	0
W	154857	171	0
W	52285	22718	0
W	567	4293	0
W	23558	119	0
W	59770	2560	0
W	569	63947	0
W	125398	8616	2
W	141617	1109	0
W	121356	5696	0
W	74721	15468	0
W	56321	9687	0
W	32204	7234	0
W	30707	8870	0
W	53394	20002	2
W	572	2677	0
W	123521	5728	0
W	71598	6279	0
W	78393	47921	0
W	123522	745	0
W	67426	16249	0
W	66779	1399	0
W	54183	51879	0
W	38975	66818	0
W	573	783936	0
W	76752	289553	0
W	110763	1605	0
W	34626	2110	3
W	81189	3508	0
W	33704	61376	4
W	125108	2537	0
W	577	2329093	7
W	578	289311	6
W	36588	8833	0
W	39135	117884	0
W	77342	315398	0
W	109103	4329	0
W	46012	1019	0
W	73013	15069	0
W	25852	9644	4
W	46745	46519	0
W	25778	310985	0
W	97870	2246	0
W	81829	7021	0
W	41613	228453	0
W	28252	12454	4
W	56941	21564	0
W	80863	16802	0
W	55427	18154	2
W	37487	69890	0
W	20325	48161	0
W	71539	9969	3
W	157486	45	0
W	35757	3125	4
W	585	39816	3
W	39821	74795	0
W	40657	71	0
W	72100	25048	0
W	49259	1898	4
W	587	98	0
W	588	14209	0
W	38410	25530	0
W	165873	678	0
W	28425	40295	2
W	73731	33423	2
W	75339	833	0
W	160197	5587	2
W	107328	9506	0
W	592	35711	3
W	63222	7694	0
W	593	928	0
W	41400	53383	0
W	21648	122690	0
W	72396	22181	0
W	124860	3398	0
W	78261	20641	0
W	51601	26999	3
W	46308	53265	0
W	51137	22248	0
W	49260	1795	0
W	74584	38891	0
W	595	140007	5
W	55439	37374	0
W	28212	3341	2
W	596	7857	3
W	597	36705	0
W	152947	3541	0
W	42782	19319	0
W	600	27163	0
W	93194	8015	0
W	30653	198472	5
W	75590	1800	0
W	601	5602	4
W	165347	47	3
W	141305	8891	0
W	603	656077	0
W	43959	49828	0
W	33403	61990	0
W	33577	66736	0
W	50163	2699	0
W	70743	8411	0
W	42241	12114	0
W	87403	1684	0
W	123511	7781	0
W	33705	3026	0
W	607	14078	0
W	50584	21850	0
W	32246	254638	0
W	51260	1526	0
W	55676	8664	0
W	70992	10953	4
W	75243	159	3
W	20276	120518	4
W	156686	140	0
W	49434	6269	0
W	53979	895	0
W	610	41612	0
W	20920	161083	0
W	611	19079	3
W	39149	376584	0
W	67781	5207	0
W	60775	52948	3
W	33059	42208	3
W	616	264105	0
W	63143	34589	0
W	37571	1176	0
W	618	8135	0
W	43212	15659	0
W	619	61045	4
W	621	1144817	0
W	91890	6251	0
W	31145	20915	0
W	81540	6150	0
W	53127	10871	0
W	43960	81249	0
W	116732	186	0
W	117862	5747	0
W	55279	64343	0
W	31163	145556	0
W	622	5151	2
W	20971	137027	0
W	106791	154	0
W	128100	26045	4
W	59363	25517	0
W	133472	7683	0
W	35468	147061	4
W	47858	12524	0
W	60135	600	3
W	21655	642812	0
W	625	500	0
W	20762	218527	0
W	31211	252249	0
W	21348	153866	0
W	125129	8	0
W	49227	31446	0
W	46144	70386	0
W	113416	3935	0
W	118537	12519	0
W	121175	14306	0
W	63791	4296	0
W	21656	121684	0
W	69438	6439	0
W	36339	63478	0
W	53517	65	3
W	32505	76954	0
W	134911	5381	0
W	59235	56445	0
W	67277	131	0
W	60174	439	0
W	20241	20649	3
W	57640	31473	3
W	20481	35069	0
W	633	1362	0
W	635	899204	0
W	51138	68	2
W	48262	928	0
W	157577	827	3
W	638	17701	0
W	51627	64805	0
W	98864	7044	0
W	640	61126	0
W	66927	137407	0
W	126057	36427	0
W	641	6782	3
W	49735	86611	0
W	26554	21215	0
W	82123	2641	0
W	99566	519	0
W	39336	14290	0
W	66764	4403	0
W	62054	131126	0
W	644	1008	0
W	76740	235530	0
W	57964	25096	0
W	39345	33491	3
W	128342	2968	0
W	57851	22738	0
W	50391	63	0
W	53739	5806	3
W	23106	103729	0
W	135097	196	2
W	649	2998	0
W	47965	49112	0
W	139676	128	0
W	31349	255473	4
W	65906	50952	0
W	41194	26417	0
W	78243	30259	0
W	49898	20244	0
W	64809	154493	4
W	52785	36249	0
W	60776	3141	0
W	44511	27927	0
W	35134	38245	0
W	70925	28222	2
W	654	46611	5
W	93282	1396	0
W	124705	6221	0
W	661	56107	0
W	662	306511	0
W	99508	2766	0
W	50539	3377	0
W	666	1727545	0
W	667	273206	0
W	48097	6284	2
W	32656	61141	5
W	669	71971	0
W	114349	162	0
W	88680	3175	0
W	49261	142	0
W	40170	3726	0
W	46298	36785	0
W	39628	3670	0
W	675	621053	0
W	71592	676	0
W	21277	108553	0
W	21548	45746	0
W	78506	34573	0
W	39834	5827	0
W	52286	25341	0
W	104158	490	0
W	677	13535	0
W	24942	12226	0
W	121954	67904	0
W	165977	1866	0
W	46541	55415	0
W	161960	414	0
W	58451	2588	0
W	21349	76280	0
W	24821	9871	0
W	679	138099	4
W	681	43494	0
W	133316	12525	0
W	682	111479	0
W	37209	1837	0
W	67303	1597	0
